"campo","ano","local","estado","lat","long","residuo","inc","sev","especie","index"
20,2010,"Tapejara","RS",-28.1356,-52.1088,"corn",44,4.89,"Fgra",591
20,2010,"Tapejara","RS",-28.1356,-52.1088,"corn",44,4.89,"Fgra",592
20,2010,"Tapejara","RS",-28.1356,-52.1088,"corn",44,4.89,"Fgra",593
21,2010,"Tapejara","RS",-28.1356,-52.1088,"corn",46.5,2.37,"Fgra",594
21,2010,"Tapejara","RS",-28.086,-52.0205,"corn",46.5,2.37,"Fgra",595
21,2010,"Tapejara","RS",-28.086,-52.0205,"corn",46.5,2.37,"Fgra",596
21,2010,"Tapejara","RS",-28.086,-52.0205,"corn",46.5,2.37,"Fgra",597
22,2010,"Tapejara","RS",-28.086,-52.0205,"soybean",25,2.05,"Fgra",598
22,2010,"Tapejara","RS",-28.3556,-51.1174,"soybean",25,2.05,"Fgra",599
22,2010,"Tapejara","RS",-28.3556,-51.1174,"soybean",25,2.05,"Fgra",600
22,2010,"Tapejara","RS",-28.3556,-51.1174,"soybean",25,2.05,"Fgra",601
22,2010,"Tapejara","RS",-28.6008,-51.0371,"soybean",25,2.05,"Fmer",602
46,2011,"Tapejara","RS",-28.6223,-52.7471,"soybean",8,1.43,"Fgra",603
46,2011,"Tapejara","RS",-28.5364,-52.5752,"soybean",8,1.43,"Fgra",604
46,2011,"Tapejara","RS",-28.5364,-52.5752,"soybean",8,1.43,"Fgra",605
51,2011,"Tapejara","RS",-28.1108,-51.7287,"soybean",9.5,0.85,"Fgra",606
25,2011,"Tapera","RS",-28.5364,-52.5752,"soybean",25.5,2.02,"Fgra",607
25,2011,"Tapera","RS",-28.3735,-54.1231,"soybean",25.5,2.02,"Fmer",608
23,2011,"Tio Hugo","RS",-28.5364,-52.5752,"soybean",8,0.25,"Fgra",609
23,2011,"Tio Hugo","RS",-28.3847,-51.5464,"soybean",8,0.25,"Fgra",610
23,2011,"Tio Hugo","RS",-28.5214,-51.0756,"soybean",8,0.25,"Fgra",611
23,2011,"Tio Hugo","RS",-28.655,-50.7914,"soybean",8,0.25,"Fgra",612
32,2009,"Tio Hugo","RS",-28.424,-53.926,"corn",54.58,7.93,"Fgra",613
32,2009,"Tio Hugo","RS",-28.37,-51.092,"corn",54.58,7.93,"Fgra",614
33,2009,"Tio Hugo","RS",-28.37,-51.092,"soybean",60.27,7.36,"Fgra",615
33,2009,"Tio Hugo","RS",-28.37,-51.092,"soybean",60.27,7.36,"Fgra",616
NA,2009,"Toledo","PR",-24.7136,-53.7431,NA,NA,NA,"Fmer",617
NA,2009,"Toledo","PR",-24.7136,-53.7431,NA,NA,NA,"Fmer",618
NA,2009,"Toledo","PR",-24.7136,-53.7431,NA,NA,NA,"Fmer",619
NA,2009,"Toledo","PR",-24.7136,-53.7431,NA,NA,NA,"Fmer",620
NA,2009,"Toledo","PR",-24.7136,-53.7431,NA,NA,NA,"Fmer",621
NA,2009,"Tupassi","PR",-24.5878,-53.595,NA,NA,NA,"Fgra",622
NA,2009,"Tupassi","PR",-24.5878,-53.595,NA,NA,NA,"Fmer",623
NA,2009,"Tupassi","PR",-24.5878,-53.595,NA,NA,NA,"Fmer",624
NA,2009,"Tupassi","PR",-24.5878,-53.595,NA,NA,NA,"Fmer",625
42,2010,"Vacaria","RS",-28.3556,-51.1174,"corn",13,0.73,"Fgra",626
42,2010,"Vacaria","RS",-28.3556,-51.1174,"corn",13,0.73,"Fgra",627
42,2010,"Vacaria","RS",-28.3556,-51.1174,"corn",13,0.73,"Fgra",628
42,2010,"Vacaria","RS",-28.3556,-51.1174,"corn",13,0.73,"Fgra",629
42,2010,"Vacaria","RS",-28.3908,-51.0549,"corn",13,0.73,"Fgra",630
42,2010,"Vacaria","RS",-28.3908,-51.0549,"corn",13,0.73,"Fgra",631
42,2010,"Vacaria","RS",-28.3908,-51.0549,"corn",13,0.73,"Fgra",632
43,2010,"Vacaria","RS",-28.3908,-51.0549,"corn",30.5,2.09,"Fgra",633
43,2010,"Vacaria","RS",-28.3908,-51.0549,"corn",30.5,2.09,"Fgra",634
43,2010,"Vacaria","RS",-28.3908,-51.0549,"corn",30.5,2.09,"Fgra",635
43,2010,"Vacaria","RS",-28.4215,-51.0399,"corn",30.5,2.09,"Fgra",636
43,2010,"Vacaria","RS",-28.4215,-51.0399,"corn",30.5,2.09,"Fgra",637
43,2010,"Vacaria","RS",-28.4215,-51.0399,"corn",30.5,2.09,"Fgra",638
44,2010,"Vacaria","RS",-28.4524,-50.9974,"corn",14,0.63,"Fgra",639
44,2010,"Vacaria","RS",-28.6008,-51.0371,"corn",14,0.63,"Fgra",640
44,2010,"Vacaria","RS",-28.6008,-51.0371,"corn",14,0.63,"Fgra",641
45,2010,"Vacaria","RS",-28.6008,-51.0371,"corn",2,0.03,"Fgra",642
46,2010,"Vacaria","RS",-28.3556,-51.1174,"corn",4,0.09,"Fcor",643
46,2010,"Vacaria","RS",-28.6354,-51.0865,"corn",4,0.09,"Fgra",644
46,2010,"Vacaria","RS",-28.6354,-51.0865,"corn",4,0.09,"Fgra",645
46,2010,"Vacaria","RS",-28.6354,-51.0865,"corn",4,0.09,"Fgra",646
46,2010,"Vacaria","RS",-28.3556,-51.1174,"corn",4,0.09,"Fmer",647
46,2010,"Vacaria","RS",-28.3556,-51.1174,"corn",4,0.09,"Fmer",648
47,2010,"Vacaria","RS",-28.3556,-51.1174,"corn",31,2.17,"Fgra",649
47,2010,"Vacaria","RS",-28.3556,-51.1174,"corn",31,2.17,"Fgra",650
47,2010,"Vacaria","RS",-28.3556,-51.1174,"corn",31,2.17,"Fgra",651
50,2009,"Vacaria","RS",-28.6714,-51.1351,"corn",14,0.93,"Fcor",652
50,2009,"Vacaria","RS",-28.301,-51.4632,"corn",14,0.93,"Fcor",653
50,2009,"Vacaria","RS",-28.37,-51.092,"corn",14,0.93,"Fgra",654
50,2009,"Vacaria","RS",-28.37,-51.092,"corn",14,0.93,"Fgra",655
50,2009,"Vacaria","RS",-28.37,-51.092,"corn",14,0.93,"Fgra",656
50,2009,"Vacaria","RS",-28.37,-51.092,"corn",14,0.93,"Fgra",657
50,2009,"Vacaria","RS",-28.37,-51.092,"corn",14,0.93,"Fgra",658
50,2009,"Vacaria","RS",-28.285,-52.704,"corn",14,0.93,"Fgra",659
50,2009,"Vacaria","RS",-28.319,-52.834,"corn",14,0.93,"Fgra",660
50,2009,"Vacaria","RS",-28.319,-52.834,"corn",14,0.93,"Fgra",661
54,2011,"Vacaria","RS",-28.301,-51.4632,"soybean",9,0.29,"Fgra",662
56,2011,"Vacaria","RS",-28.2699,-51.9225,"corn",2.5,0.15,"Fcor",663
57,2011,"Vacaria","RS",-28.3118,-52.8042,"corn",6.5,0.51,"Fgra",664
59,2011,"Vacaria","RS",-28.2664,-51.6686,"corn",1,0.05,"Fgra",665
24,2011,"Victor Graeff","RS",-28.3707,-52.9882,"soybean",18.5,0.58,"Fgra",666
24,2011,"Victor Graeff","RS",-28.3707,-52.9882,"soybean",18.5,0.58,"Fgra",667
30,2009,"Victor Graeff","RS",-28.319,-52.834,"corn",25,1.99,"Fgra",668
31,2009,"Victor Graeff","RS",-28.3062,-52.0828,"corn",44,4.89,"Fgra",669
31,2009,"Victor Graeff","RS",-28.3062,-52.0828,"corn",44,4.89,"Fgra",670
31,2009,"Victor Graeff","RS",-28.3062,-52.0828,"corn",44,4.89,"Fgra",671
